season,winslot,Aslot,Bslot,Aseed,Bseed,Aname,Bname,Awins,Bwins,Alosses,Blosses,daynum,Aregion,Bregion,winner,teamA,teamB,Aminscore,Bminscore,Amaxscore,Bmaxscore,Aqvgscore,Bqvgscore,Astdscore,Bstdscore
P,R2Z2,R1Z2,R1Z7,02,10,Notre Dame,Florida St,26,21,6,10,139,Southwest,Southwest,B,717,595,54.0,44.0,102.0,97.0,76.0,69.322580645161295,14.433035023861059,13.27716229100032
P,R2Z3,R1Z3,R1Z6,03,11,Purdue,VA Commonwealth,25,23,7,11,139,Southwest,Southwest,B,738,825,54.0,51.0,103.0,101.0,72.65625,71.529411764705884,10.257952326731685,11.32471345986718
P,R2Z4,R1Z4,R1Z5,13,12,Morehead St,Richmond,22,27,9,7,138,Southwest,Southwest,B,682,743,40.0,53.0,85.0,90.0,68.870967741935488,70.17647058823529,11.872282535884271,9.0243806638894615
P,R3W1,R2W1,R2W4,01,04,Ohio St,Kentucky,32,25,2,8,144,East,East,B,720,640,58.0,64.0,102.0,91.0,77.088235294117652,76.424242424242422,11.968998304587771,7.9849491109753998
P,R3W2,R2W2,R2W3,02,11,North Carolina,Marquette,26,20,7,14,144,East,East,A,708,660,48.0,56.0,107.0,102.0,76.666666666666671,76.088235294117652,13.697304903380138,11.228555108605454
P,R3X1,R2X1,R2X4,01,05,Duke,Arizona,30,27,4,7,143,West,West,B,577,511,56.0,49.0,110.0,107.0,81.058823529411768,76.529411764705884,11.732160867287703,10.887757004780907
P,R3X2,R2X2,R2X3,02,03,San Diego St,Connecticut,30,26,2,9,143,West,West,B,754,559,51.0,56.0,96.0,97.0,71.03125,73.400000000000006,11.043902092897238,9.8247500876976126
P,R3Y1,R2Y1,R2Y4,08,04,Butler,Wisconsin,22,23,9,8,143,Southeast,Southeast,A,535,849,49.0,33.0,91.0,99.0,72.483870967741936,68.193548387096769,10.095898137816029,12.713770423312313
P,R3Y2,R2Y2,R2Y3,02,03,Florida,BYU,26,29,7,4,143,Southeast,Southeast,A,592,536,45.0,54.0,105.0,109.0,71.545454545454547,81.272727272727266,12.723376026851566,11.309081165347065
P,R3Z1,R2Z1,R2Z4,01,12,Kansas,Richmond,32,27,2,7,144,Southwest,Southwest,A,636,743,63.0,53.0,113.0,90.0,82.382352941176464,70.17647058823529,11.747376943467131,9.0243806638894615
P,R3Z2,R2Z2,R2Z3,10,11,Florida St,VA Commonwealth,21,23,10,11,144,Southwest,Southwest,B,595,825,44.0,51.0,97.0,101.0,69.322580645161295,71.529411764705884,13.27716229100032,11.32471345986718
P,R4W1,R3W1,R3W2,04,02,Kentucky,North Carolina,25,26,8,7,146,East,East,A,640,708,64.0,48.0,91.0,107.0,76.424242424242422,76.666666666666671,7.9849491109753998,13.697304903380138
P,R4X1,R3X1,R3X2,05,03,Arizona,Connecticut,27,26,7,9,145,West,West,B,511,559,49.0,56.0,107.0,97.0,76.529411764705884,73.400000000000006,10.887757004780907,9.8247500876976126
P,R4Y1,R3Y1,R3Y2,08,02,Butler,Florida,22,26,9,7,145,Southeast,Southeast,A,535,592,49.0,45.0,91.0,105.0,72.483870967741936,71.545454545454547,10.095898137816029,12.723376026851566
P,R4Z1,R3Z1,R3Z2,01,11,Kansas,VA Commonwealth,32,23,2,11,146,Southwest,Southwest,B,636,825,63.0,51.0,113.0,101.0,82.382352941176464,71.529411764705884,11.747376943467131,11.32471345986718
P,R5WX,R4W1,R4X1,04,03,Kentucky,Connecticut,25,26,8,9,152,East,West,B,640,559,64.0,56.0,91.0,97.0,76.424242424242422,73.400000000000006,7.9849491109753998,9.8247500876976126
P,R5YZ,R4Y1,R4Z1,08,11,Butler,VA Commonwealth,22,23,9,11,152,Southeast,Southwest,A,535,825,49.0,51.0,91.0,101.0,72.483870967741936,71.529411764705884,10.095898137816029,11.32471345986718
P,R6CH,R5WX,R5YZ,03,08,Connecticut,Butler,26,22,9,9,154,West,Southeast,A,559,535,56.0,49.0,97.0,91.0,73.400000000000006,72.483870967741936,9.8247500876976126,10.095898137816029
Q,X12,X12a,X12b,12,12,California,South Florida,24,19,9,13,135,Midwest,Midwest,B,539,771,53.0,40.0,86.0,83.0,71.666666666666671,58.8125,8.9023887385647935,11.846511881140373
Q,X16,X16a,X16b,16,16,Lamar,Vermont,21,23,11,11,135,Midwest,Midwest,B,643,828,48.0,43.0,103.0,92.0,72.625,67.235294117647058,12.601463208691282,12.558238035670197
Q,Y16,Y16a,Y16b,16,16,MS Valley St,W Kentucky,21,15,12,18,134,South,South,B,685,835,45.0,45.0,90.0,79.0,68.909090909090907,65.060606060606062,10.317280697535351,7.7182954388372176
Q,Z14,Z14a,Z14b,14,14,BYU,Iona,23,25,8,7,134,West,West,A,536,627,56.0,62.0,95.0,105.0,78.354838709677423,83.25,10.852525756549305,12.046783803156758
Q,R1W1,W01,W16,01,16,Syracuse,UNC Asheville,31,21,2,9,136,East,East,A,786,814,52.0,62.0,98.0,98.0,74.575757575757578,78.533333333333331,12.19296941741255,11.321758795444383
Q,R1W2,W02,W15,02,15,Ohio St,Loyola MD,27,24,7,8,136,East,East,A,720,653,48.0,48.0,107.0,87.0,74.764705882352942,67.59375,11.350197778866109,8.5654078091763974
Q,R1W3,W03,W14,03,14,Florida St,St Bonaventure,24,20,9,11,137,East,East,A,595,775,41.0,43.0,90.0,98.0,70.333333333333329,70.677419354838705,11.371593173919443,11.906591009575443
Q,R1W4,W04,W13,04,13,Wisconsin,Montana,24,23,9,6,136,East,East,A,849,680,41.0,46.0,85.0,94.0,63.878787878787875,71.241379310344826,9.6726968937018203,9.8982937311012407
Q,R1W5,W05,W12,05,12,Vanderbilt,Harvard,24,25,10,4,136,East,East,A,827,612,55.0,46.0,102.0,80.0,72.911764705882348,65.068965517241381,11.753266497293481,8.6300638687162277
Q,R1W6,W06,W11,06,11,Cincinnati,Texas,24,20,10,13,137,East,East,A,549,793,44.0,56.0,101.0,100.0,68.5,73.060606060606062,13.658115450056014,9.816311082532696
Q,R1W7,W07,W10,07,10,Gonzaga,West Virginia,25,19,6,13,136,East,East,A,607,843,62.0,44.0,92.0,97.0,73.967741935483872,71.625,7.0137370783606121,13.192682630913245
Q,R1W8,W08,W09,08,09,Kansas St,Southern Miss,21,23,10,8,136,East,East,A,637,772,49.0,52.0,92.0,86.0,71.41935483870968,70.741935483870961,9.2449609414844662,8.9116369805584554
Q,R1X1,X01,X16,01,16,North Carolina,Vermont,29,23,5,11,137,Midwest,Midwest,A,708,828,54.0,43.0,102.0,92.0,81.970588235294116,67.235294117647058,12.809659255507714,12.558238035670197
Q,R1X2,X02,X15,02,15,Kansas,Detroit,27,20,6,13,137,Midwest,Midwest,A,636,574,59.0,53.0,100.0,94.0,75.030303030303031,70.878787878787875,9.8118198617321628,10.206229754590549
Q,R1X3,X03,X14,03,14,Georgetown,Belmont,22,26,8,7,137,Midwest,Midwest,A,603,522,49.0,61.0,91.0,106.0,68.433333333333337,81.393939393939391,10.566246048410738,9.6135617400451636
Q,R1X4,X04,X13,04,13,Michigan,Ohio,23,26,9,7,137,Midwest,Midwest,B,670,719,49.0,54.0,90.0,88.0,66.75,70.212121212121218,9.1583295420071007,9.8434952395357076
Q,R1X5,X05,X12,05,12,Temple,South Florida,24,19,7,13,137,Midwest,Midwest,B,789,771,64.0,40.0,90.0,83.0,76.032258064516128,58.8125,6.2086509415530733,11.846511881140373
Q,R1X6,X06,X11,06,11,San Diego St,NC State,24,22,7,12,137,Midwest,Midwest,B,754,695,52.0,55.0,98.0,91.0,70.129032258064512,73.382352941176464,10.542515876154015,9.1394899647961196
Q,R1X7,X07,X10,07,10,St Mary's CA,Purdue,25,21,5,12,137,Midwest,Midwest,B,781,738,51.0,45.0,98.0,96.0,73.799999999999997,72.181818181818187,11.571228687280072,11.209991607745744
Q,R1X8,X08,X09,08,09,Creighton,Alabama,28,21,5,11,137,Midwest,Midwest,A,562,504,57.0,51.0,104.0,82.0,80.030303030303031,64.9375,12.908735234821345,7.9330696297208938
Q,R1Y1,Y01,Y16,01,16,Kentucky,W Kentucky,32,15,2,18,136,South,South,A,640,835,57.0,45.0,108.0,79.0,76.67647058823529,65.060606060606062,9.9638186284626666,7.7182954388372176
Q,R1Y2,Y02,Y15,02,15,Duke,Lehigh,27,25,6,7,137,South,South,B,577,644,59.0,56.0,110.0,90.0,77.515151515151516,75.625,10.40722712792388,8.4696148082424614
Q,R1Y3,Y03,Y14,03,14,Baylor,S Dakota St,26,25,7,7,136,South,South,A,521,748,54.0,52.0,106.0,97.0,74.272727272727266,76.375,11.155302387199653,10.919449390880477
Q,R1Y4,Y04,Y13,04,13,Indiana,New Mexico St,25,24,8,9,136,South,South,A,625,702,50.0,58.0,107.0,115.0,77.272727272727266,77.393939393939391,12.383451144933433,11.502145765397346
Q,R1Y5,Y05,Y12,05,12,Wichita St,VA Commonwealth,26,28,5,6,136,South,South,B,846,825,60.0,53.0,94.0,89.0,76.903225806451616,68.382352941176464,9.3407012194798362,9.0878545513240248
Q,R1Y6,Y06,Y11,06,11,UNLV,Colorado,24,21,8,11,136,South,South,B,817,556,45.0,50.0,124.0,87.0,75.9375,66.28125,15.923523283180767,9.6444102171931689
Q,R1Y7,Y07,Y10,07,10,Notre Dame,Xavier,22,21,11,12,137,South,South,B,717,853,41.0,42.0,106.0,87.0,66.484848484848484,70.787878787878782,13.89379894843262,9.4476470559816388
Q,R1Y8,Y08,Y09,08,09,Iowa St,Connecticut,22,20,10,13,136,South,South,A,629,559,55.0,44.0,92.0,87.0,73.1875,68.848484848484844,9.2818286856631875,9.7487255177006293
Q,R1Z1,Z01,Z16,01,16,Michigan St,Long Island,27,25,7,8,137,West,West,A,671,648,41.0,53.0,110.0,106.0,72.147058823529406,81.878787878787875,13.180048096272985,11.588284511725691
Q,R1Z2,Z02,Z15,02,15,Missouri,Norfolk St,30,24,4,8,137,West,West,B,676,707,59.0,36.0,104.0,90.0,80.294117647058826,69.5625,9.4512041304571834,10.416145820311849
Q,R1Z3,Z03,Z14,03,14,Marquette,BYU,25,23,7,8,136,West,West,A,660,536,57.0,56.0,99.0,95.0,75.9375,78.354838709677423,12.866957439503715,10.852525756549305
Q,R1Z4,Z04,Z13,04,13,Louisville,Davidson,26,24,9,7,136,West,West,A,651,568,49.0,61.0,95.0,96.0,68.828571428571422,77.354838709677423,12.236913042770491,8.8592884994180494
Q,R1Z5,Z05,Z12,05,12,New Mexico,Long Beach St,26,23,6,8,136,West,West,A,701,647,44.0,55.0,98.0,89.0,72.5625,73.774193548387103,11.88207026363672,7.3603544682320097
Q,R1Z6,Z06,Z11,06,11,Murray St,Colorado St,27,20,1,11,136,West,West,A,687,557,54.0,51.0,90.0,95.0,74.214285714285708,71.032258064516128,8.4445973551020135,12.046907971564249
Q,R1Z7,Z07,Z10,07,10,Florida,Virginia,23,22,10,9,137,West,West,A,592,830,56.0,45.0,107.0,86.0,76.272727272727266,63.064516129032256,12.738090640596182,9.7349900471177584
Q,R1Z8,Z08,Z09,08,09,Memphis,St Louis,26,24,8,7,137,West,West,B,666,780,58.0,58.0,99.0,86.0,75.294117647058826,69.096774193548384,11.113133226224107,7.2350171710328715
Q,R2W1,R1W1,R1W8,01,08,Syracuse,Kansas St,31,21,2,10,138,East,East,A,786,637,52.0,49.0,98.0,92.0,74.575757575757578,71.41935483870968,12.19296941741255,9.2449609414844662
Q,R2W2,R1W2,R1W7,02,07,Ohio St,Gonzaga,27,25,7,6,138,East,East,A,720,607,48.0,62.0,107.0,92.0,74.764705882352942,73.967741935483872,11.350197778866109,7.0137370783606121
Q,R2W3,R1W3,R1W6,03,06,Florida St,Cincinnati,24,24,9,10,139,East,East,B,595,549,41.0,44.0,90.0,101.0,70.333333333333329,68.5,11.371593173919443,13.658115450056014
Q,R2W4,R1W4,R1W5,04,05,Wisconsin,Vanderbilt,24,24,9,10,138,East,East,A,849,827,41.0,55.0,85.0,102.0,63.878787878787875,72.911764705882348,9.6726968937018203,11.753266497293481
Q,R2X1,R1X1,R1X8,01,08,North Carolina,Creighton,29,28,5,5,139,Midwest,Midwest,A,708,562,54.0,57.0,102.0,104.0,81.970588235294116,80.030303030303031,12.809659255507714,12.908735234821345
Q,R2X2,R1X2,R1X7,02,10,Kansas,Purdue,27,21,6,12,139,Midwest,Midwest,A,636,738,59.0,45.0,100.0,96.0,75.030303030303031,72.181818181818187,9.8118198617321628,11.209991607745744
Q,R2X3,R1X3,R1X6,03,11,Georgetown,NC State,22,22,8,12,139,Midwest,Midwest,B,603,695,49.0,55.0,91.0,91.0,68.433333333333337,73.382352941176464,10.566246048410738,9.1394899647961196
Q,R2X4,R1X4,R1X5,13,12,Ohio,South Florida,26,19,7,13,139,Midwest,Midwest,A,719,771,54.0,40.0,88.0,83.0,70.212121212121218,58.8125,9.8434952395357076,11.846511881140373
Q,R2Y1,R1Y1,R1Y8,01,08,Kentucky,Iowa St,32,22,2,10,138,South,South,A,640,629,57.0,55.0,108.0,92.0,76.67647058823529,73.1875,9.9638186284626666,9.2818286856631875
Q,R2Y2,R1Y2,R1Y7,15,10,Lehigh,Xavier,25,21,7,12,139,South,South,B,644,853,56.0,42.0,90.0,87.0,75.625,70.787878787878782,8.4696148082424614,9.4476470559816388
Q,R2Y3,R1Y3,R1Y6,03,11,Baylor,Colorado,26,21,7,11,138,South,South,A,521,556,54.0,50.0,106.0,87.0,74.272727272727266,66.28125,11.155302387199653,9.6444102171931689
Q,R2Y4,R1Y4,R1Y5,04,12,Indiana,VA Commonwealth,25,28,8,6,138,South,South,A,625,825,50.0,53.0,107.0,89.0,77.272727272727266,68.382352941176464,12.383451144933433,9.0878545513240248
Q,R2Z1,R1Z1,R1Z8,01,09,Michigan St,St Louis,27,24,7,7,139,West,West,A,671,780,41.0,58.0,110.0,86.0,72.147058823529406,69.096774193548384,13.180048096272985,7.2350171710328715
Q,R2Z2,R1Z2,R1Z7,15,07,Norfolk St,Florida,24,23,8,10,139,West,West,B,707,592,36.0,56.0,90.0,107.0,69.5625,76.272727272727266,10.416145820311849,12.738090640596182
Q,R2Z3,R1Z3,R1Z6,03,06,Marquette,Murray St,25,27,7,1,138,West,West,A,660,687,57.0,54.0,99.0,90.0,75.9375,74.214285714285708,12.866957439503715,8.4445973551020135
Q,R2Z4,R1Z4,R1Z5,04,05,Louisville,New Mexico,26,26,9,6,138,West,West,A,651,701,49.0,44.0,95.0,98.0,68.828571428571422,72.5625,12.236913042770491,11.88207026363672
Q,R3W1,R2W1,R2W4,01,04,Syracuse,Wisconsin,31,24,2,9,143,East,East,A,786,849,52.0,41.0,98.0,85.0,74.575757575757578,63.878787878787875,12.19296941741255,9.6726968937018203
Q,R3W2,R2W2,R2W3,02,06,Ohio St,Cincinnati,27,24,7,10,143,East,East,A,720,549,48.0,44.0,107.0,101.0,74.764705882352942,68.5,11.350197778866109,13.658115450056014
Q,R3X1,R2X1,R2X4,01,13,North Carolina,Ohio,29,26,5,7,144,Midwest,Midwest,A,708,719,54.0,54.0,102.0,88.0,81.970588235294116,70.212121212121218,12.809659255507714,9.8434952395357076
Q,R3X2,R2X2,R2X3,02,11,Kansas,NC State,27,22,6,12,144,Midwest,Midwest,A,636,695,59.0,55.0,100.0,91.0,75.030303030303031,73.382352941176464,9.8118198617321628,9.1394899647961196
Q,R3Y1,R2Y1,R2Y4,01,04,Kentucky,Indiana,32,25,2,8,144,South,South,A,640,625,57.0,50.0,108.0,107.0,76.67647058823529,77.272727272727266,9.9638186284626666,12.383451144933433
Q,R3Y2,R2Y2,R2Y3,10,03,Xavier,Baylor,21,26,12,7,144,South,South,B,853,521,42.0,54.0,87.0,106.0,70.787878787878782,74.272727272727266,9.4476470559816388,11.155302387199653
Q,R3Z1,R2Z1,R2Z4,01,04,Michigan St,Louisville,27,26,7,9,143,West,West,B,671,651,41.0,49.0,110.0,95.0,72.147058823529406,68.828571428571422,13.180048096272985,12.236913042770491
Q,R3Z2,R2Z2,R2Z3,07,03,Florida,Marquette,23,25,10,7,143,West,West,A,592,660,56.0,57.0,107.0,99.0,76.272727272727266,75.9375,12.738090640596182,12.866957439503715
Q,R4W1,R3W1,R3W2,01,02,Syracuse,Ohio St,31,27,2,7,145,East,East,B,786,720,52.0,48.0,98.0,107.0,74.575757575757578,74.764705882352942,12.19296941741255,11.350197778866109
Q,R4X1,R3X1,R3X2,01,02,North Carolina,Kansas,29,27,5,6,146,Midwest,Midwest,B,708,636,54.0,59.0,102.0,100.0,81.970588235294116,75.030303030303031,12.809659255507714,9.8118198617321628
Q,R4Y1,R3Y1,R3Y2,01,03,Kentucky,Baylor,32,26,2,7,146,South,South,A,640,521,57.0,54.0,108.0,106.0,76.67647058823529,74.272727272727266,9.9638186284626666,11.155302387199653
Q,R4Z1,R3Z1,R3Z2,04,07,Louisville,Florida,26,23,9,10,145,West,West,A,651,592,49.0,56.0,95.0,107.0,68.828571428571422,76.272727272727266,12.236913042770491,12.738090640596182
Q,R5WX,R4W1,R4X1,02,02,Ohio St,Kansas,27,27,7,6,152,East,Midwest,B,720,636,48.0,59.0,107.0,100.0,74.764705882352942,75.030303030303031,11.350197778866109,9.8118198617321628
Q,R5YZ,R4Y1,R4Z1,01,04,Kentucky,Louisville,32,26,2,9,152,South,West,A,640,651,57.0,49.0,108.0,95.0,76.67647058823529,68.828571428571422,9.9638186284626666,12.236913042770491
Q,R6CH,R5WX,R5YZ,02,01,Kansas,Kentucky,27,32,6,2,154,Midwest,South,B,636,640,59.0,57.0,100.0,108.0,75.030303030303031,76.67647058823529,9.8118198617321628,9.9638186284626666
R,W16,W16a,W16b,16,16,James Madison,Long Island,20,20,14,13,135,East,East,A,635,648,44.0,57.0,88.0,97.0,65.17647058823529,79.454545454545453,10.872173299259675,10.117763883660739
R,Y11,Y11a,Y11b,11,11,Middle Tenn St,St Mary's CA,28,26,5,6,134,Midwest,Midwest,B,672,781,45.0,51.0,97.0,120.0,71.242424242424249,74.875,11.695713545362244,12.330728891675463
R,Y16,Y16a,Y16b,16,16,Liberty,NC A&T,12,18,20,16,134,Midwest,Midwest,B,645,693,42.0,39.0,101.0,90.0,67.375,61.617647058823529,12.297738613257318,12.734886557804055
R,Z13,Z13a,Z13b,13,13,Boise St,La Salle,19,21,10,9,135,West,West,B,526,641,50.0,54.0,89.0,100.0,71.068965517241381,72.433333333333337,9.7871521499212175,11.397904290799348
R,R1W1,W01,W16,01,16,Indiana,James Madison,27,20,6,14,137,East,East,A,625,635,56.0,44.0,101.0,88.0,80.0,65.17647058823529,12.088060726237774,10.872173299259675
R,R1W2,W02,W15,02,15,Miami FL,Pacific,27,20,6,12,137,East,East,A,668,727,45.0,46.0,90.0,80.0,69.909090909090907,66.84375,11.204338002873914,8.3220692100883173
R,R1W3,W03,W14,03,14,Marquette,Davidson,23,25,8,7,136,East,East,A,660,568,47.0,50.0,89.0,93.0,69.0,73.09375,11.489125293076057,9.2343089041627806
R,R1W4,W04,W13,04,13,Syracuse,Montana,26,23,9,6,136,East,East,A,786,680,39.0,60.0,108.0,87.0,71.342857142857142,70.482758620689651,14.565993384088367,7.9724555541204305
R,R1W5,W05,W12,05,12,UNLV,California,24,20,9,11,136,East,East,B,817,539,52.0,47.0,92.0,85.0,71.090909090909093,67.548387096774192,10.0795732123563,8.7209007735307349
R,R1W6,W06,W11,06,11,Butler,Bucknell,25,27,8,5,136,East,East,A,535,533,47.0,56.0,88.0,88.0,68.424242424242422,67.25,9.7794785230938945,7.0089228844380935
R,R1W7,W07,W10,07,10,Illinois,Colorado,21,21,12,11,137,East,East,A,623,556,51.0,46.0,94.0,98.0,68.63636363636364,68.15625,10.628201996854896,12.364539455131355
R,R1W8,W08,W09,08,09,NC State,Temple,24,23,10,9,137,East,East,B,695,789,50.0,52.0,97.0,89.0,77.529411764705884,72.75,11.566267622392401,9.1035707280165621
R,R1X1,X01,X16,01,16,Kansas,W Kentucky,29,19,5,15,137,South,South,A,636,835,55.0,44.0,108.0,92.0,75.382352941176464,67.0,12.527651077615923,10.742986768393711
R,R1X2,X02,X15,02,15,Georgetown,FL Gulf Coast,25,22,6,10,137,South,South,B,603,591,37.0,50.0,90.0,96.0,64.58064516129032,72.34375,11.953604378942906,9.3294204502476994
R,R1X3,X03,X14,03,14,Florida,Northwestern LA,26,19,7,8,137,South,South,A,592,716,57.0,55.0,84.0,103.0,71.63636363636364,77.962962962962962,8.6368420920099069,12.273070434390782
R,R1X4,X04,X13,04,13,Michigan,S Dakota St,25,22,7,9,136,South,South,A,670,748,52.0,49.0,95.0,100.0,74.375,72.645161290322577,11.09264959331178,9.8063455002747908
R,R1X5,X05,X12,05,12,VA Commonwealth,Akron,26,25,8,6,136,South,South,A,825,503,51.0,54.0,109.0,91.0,77.32352941176471,71.935483870967744,12.844592792838579,9.0551553089438883
R,R1X6,X06,X11,06,11,UCLA,Minnesota,25,20,9,12,137,South,South,B,810,673,57.0,44.0,100.0,88.0,74.735294117647058,68.4375,11.497592647080548,13.069376180598674
R,R1X7,X07,X10,07,10,San Diego St,Oklahoma,20,20,10,11,137,South,South,A,754,721,45.0,47.0,88.0,90.0,68.266666666666666,71.129032258064512,10.513272035331763,10.894632994999585
R,R1X8,X08,X09,08,09,North Carolina,Villanova,23,19,10,13,137,South,South,A,708,829,52.0,43.0,102.0,98.0,76.181818181818187,67.4375,12.023851411042175,11.950254965899264
R,R1Y1,Y01,Y16,01,16,Louisville,NC A&T,29,18,5,16,136,Midwest,Midwest,A,651,693,51.0,39.0,101.0,90.0,73.558823529411768,61.617647058823529,10.806292220604318,12.734886557804055
R,R1Y2,Y02,Y15,02,15,Duke,Albany NY,27,24,5,10,137,Midwest,Midwest,A,577,507,62.0,43.0,98.0,83.0,78.28125,64.411764705882348,8.9590539923308867,10.218546135390653
R,R1Y3,Y03,Y14,03,14,Michigan St,Valparaiso,24,25,8,7,136,Midwest,Midwest,A,671,826,49.0,48.0,84.0,89.0,67.5,71.46875,8.5073497635867774,10.945845030763957
R,R1Y4,Y04,Y13,04,13,St Louis,New Mexico St,27,23,6,10,136,Midwest,Midwest,A,780,702,54.0,47.0,90.0,86.0,68.696969696969703,68.0,7.6613348329990218,10.257295999049711
R,R1Y5,Y05,Y12,05,12,Oklahoma St,Oregon,24,26,8,8,136,Midwest,Midwest,B,722,725,54.0,46.0,91.0,95.0,72.375,71.735294117647058,8.8591407596899607,12.405664796017255
R,R1Y6,Y06,Y11,06,11,Memphis,St Mary's CA,30,26,4,6,136,Midwest,Midwest,A,666,781,52.0,51.0,94.0,120.0,75.852941176470594,74.875,11.183318335652427,12.330728891675463
R,R1Y7,Y07,Y10,07,10,Creighton,Cincinnati,27,22,7,11,137,Midwest,Midwest,A,562,549,54.0,41.0,105.0,102.0,75.382352941176464,66.63636363636364,10.916837254449588,14.59102709288638
R,R1Y8,Y08,Y09,08,09,Colorado St,Missouri,23,23,8,10,136,Midwest,Midwest,A,557,676,55.0,49.0,89.0,102.0,72.258064516129039,76.242424242424249,9.0231520918832491,12.952197199891101
R,R1Z1,Z01,Z16,01,16,Gonzaga,Southern Univ,30,20,2,9,136,West,West,A,607,773,57.0,45.0,103.0,88.0,76.8125,66.58620689655173,10.100858564993374,12.093079358500338
R,R1Z2,Z02,Z15,02,15,Ohio St,Iona,26,20,7,13,137,West,West,A,720,627,49.0,60.0,91.0,104.0,69.303030303030297,80.696969696969703,10.737882101670923,11.720184217408478
R,R1Z3,Z03,Z14,03,14,New Mexico,Harvard,29,18,5,9,136,West,West,B,701,612,34.0,49.0,91.0,92.0,67.441176470588232,68.925925925925924,11.627025254250364,10.452452931767228
R,R1Z4,Z04,Z13,04,13,Kansas St,La Salle,26,21,7,9,137,West,West,B,637,641,52.0,54.0,85.0,100.0,68.666666666666671,72.433333333333337,9.1772665986241364,11.397904290799348
R,R1Z5,Z05,Z12,05,12,Wisconsin,Mississippi,23,26,11,8,137,West,West,B,849,674,43.0,62.0,88.0,95.0,65.529411764705884,77.882352941176464,13.247053599413867,11.023410131817469
R,R1Z6,Z06,Z11,06,11,Arizona,Belmont,25,24,7,6,136,West,West,A,511,522,57.0,60.0,94.0,107.0,73.28125,76.900000000000006,9.5728599925779765,10.985900054160334
R,R1Z7,Z07,Z10,07,10,Notre Dame,Iowa St,25,22,9,11,137,West,West,B,717,629,47.0,51.0,104.0,98.0,70.352941176470594,79.63636363636364,13.457738541211098,9.7819195668960166
R,R1Z8,Z08,Z09,08,09,Pittsburgh,Wichita St,24,26,8,8,136,West,West,B,731,846,42.0,52.0,93.0,94.0,69.59375,69.441176470588232,11.056274731459055,9.2678799418160871
R,R2W1,R1W1,R1W8,01,09,Indiana,Temple,27,23,6,9,139,East,East,A,625,789,56.0,52.0,101.0,89.0,80.0,72.75,12.088060726237774,9.1035707280165621
R,R2W2,R1W2,R1W7,02,07,Miami FL,Illinois,27,21,6,12,139,East,East,A,668,623,45.0,51.0,90.0,94.0,69.909090909090907,68.63636363636364,11.204338002873914,10.628201996854896
R,R2W3,R1W3,R1W6,03,06,Marquette,Butler,23,25,8,8,138,East,East,A,660,535,47.0,47.0,89.0,88.0,69.0,68.424242424242422,11.489125293076057,9.7794785230938945
R,R2W4,R1W4,R1W5,04,12,Syracuse,California,26,20,9,11,138,East,East,A,786,539,39.0,47.0,108.0,85.0,71.342857142857142,67.548387096774192,14.565993384088367,8.7209007735307349
R,R2X1,R1X1,R1X8,01,08,Kansas,North Carolina,29,23,5,10,139,South,South,A,636,708,55.0,52.0,108.0,102.0,75.382352941176464,76.181818181818187,12.527651077615923,12.023851411042175
R,R2X2,R1X2,R1X7,15,07,FL Gulf Coast,San Diego St,22,20,10,10,139,South,South,A,591,754,50.0,45.0,96.0,88.0,72.34375,68.266666666666666,9.3294204502476994,10.513272035331763
R,R2X3,R1X3,R1X6,03,11,Florida,Minnesota,26,20,7,12,139,South,South,A,592,673,57.0,44.0,84.0,88.0,71.63636363636364,68.4375,8.6368420920099069,13.069376180598674
R,R2X4,R1X4,R1X5,04,05,Michigan,VA Commonwealth,25,26,7,8,138,South,South,A,670,825,52.0,51.0,95.0,109.0,74.375,77.32352941176471,11.09264959331178,12.844592792838579
